
> journey-lite@0.1.0 import:journeylite-blog
> tsx scripts/import-journeylite-blog-to-sanity.ts --create-drafts

[2026-05-21T17:51:28.990Z] Created draft: drafts.jl-blog-my-new-addiction-9round-kickboxing
[2026-05-21T17:51:30.507Z] Created draft: drafts.jl-blog-negative-sleep-apnea-test
[2026-05-21T17:51:32.031Z] Created draft: drafts.jl-blog-new-2023-ohio-rules-for-weight-loss-medications
[2026-05-21T17:51:33.595Z] Created draft: drafts.jl-blog-new-anti-obesity-compound-identified
[2026-05-21T17:51:35.011Z] Created draft: drafts.jl-blog-new-columbus-location
[2026-05-21T17:51:36.529Z] Created draft: drafts.jl-blog-new-dayton-location
[2026-05-21T17:51:38.019Z] Created draft: drafts.jl-blog-new-dayton-office-opens-tuesday-july-2nd
[2026-05-21T17:51:39.546Z] Created draft: drafts.jl-blog-new-estore-test
[2026-05-21T17:51:41.035Z] Created draft: drafts.jl-blog-new-medtronics-signia-smart-stapler
[2026-05-21T17:51:42.551Z] Created draft: drafts.jl-blog-new-nasal-hcg-option
[2026-05-21T17:51:44.063Z] Created draft: drafts.jl-blog-new-semaglutide-glp-1-pricing
[2026-05-21T17:51:45.635Z] Created draft: drafts.jl-blog-new-studies-jama-weight-loss-surgery-can-improve-diabetes
[2026-05-21T17:51:47.098Z] Created draft: drafts.jl-blog-new-study-bariatric-surgery-reduces-cancer-risk
[2026-05-21T17:51:48.577Z] Created draft: drafts.jl-blog-new-study-compares-sleeve-gastrectomy-to-gastric-bypass
[2026-05-21T17:51:50.114Z] Created draft: drafts.jl-blog-new-study-finds-weight-loss-surgery-extends-lives
[2026-05-21T17:51:51.596Z] Created draft: drafts.jl-blog-new-surgeon-new-procedure
[2026-05-21T17:51:53.129Z] Created draft: drafts.jl-blog-new-tv-spot-get-your-numbers-down
[2026-05-21T17:51:54.617Z] Created draft: drafts.jl-blog-new-years-semaglutide-special-at-journeylite
[2026-05-21T17:51:56.483Z] Created draft: drafts.jl-blog-nobody-can-afford-wegovy
[2026-05-21T17:51:58.208Z] Created draft: drafts.jl-blog-northern-kentucky-support-group
[2026-05-21T17:51:59.640Z] Created draft: drafts.jl-blog-northern-kentucky-weight-loss-surgery-support-group
[2026-05-21T17:52:01.173Z] Created draft: drafts.jl-blog-now-journeylite-physicians
[2026-05-21T17:52:02.650Z] Created draft: drafts.jl-blog-now-prescribing-new-weight-loss-drug-contrave-naltrexone-hclbupropion-hcl
[2026-05-21T17:52:04.185Z] Created draft: drafts.jl-blog-obalon-6000
[2026-05-21T17:52:05.669Z] Created draft: drafts.jl-blog-obalon-placebo-swallow
[2026-05-21T17:52:07.203Z] Created draft: drafts.jl-blog-obalon-pre-procedure-meds
[2026-05-21T17:52:08.691Z] Created draft: drafts.jl-blog-obalon-swallowable-gastric-balloon-better-together-bring-a-friend-and-get-up-to-3000-off
[2026-05-21T17:52:10.263Z] Created draft: drafts.jl-blog-obalon-swallowable-gastric-balloon-cincinnati-ohio
[2026-05-21T17:52:11.705Z] Created draft: drafts.jl-blog-obesity-caused-by-food-industry
[2026-05-21T17:52:13.227Z] Created draft: drafts.jl-blog-obesity-death-toll-under-rated
[2026-05-21T17:52:14.713Z] Created draft: drafts.jl-blog-obesity-in-america-startling-new-statistics-in-jama
[2026-05-21T17:52:16.251Z] Created draft: drafts.jl-blog-obesity-increases-risk-of-death-by-20-reduces-life-span-by-4-years
[2026-05-21T17:52:17.736Z] Created draft: drafts.jl-blog-obesity-may-shorten-life-14-years
[2026-05-21T17:52:19.265Z] Created draft: drafts.jl-blog-office-follow-up-schedule-after-weight-loss-surgery
[2026-05-21T17:52:20.771Z] Created draft: drafts.jl-blog-oral-wegovy-is-here-a-needle-free-lower-cost-option-for-powerful-weight-loss-results
[2026-05-21T17:52:22.322Z] Created draft: drafts.jl-blog-orbera-gastric-balloon
[2026-05-21T17:52:23.797Z] Created draft: drafts.jl-blog-orbera-intra-gastric-weight-loss-balloon-infosession-with-dr-trace-curry
[2026-05-21T17:52:25.307Z] Created draft: drafts.jl-blog-overstitch-transoral-endoscopic-pouch-reduction-for-weight-gain-after-gastric-bypass
[2026-05-21T17:52:26.795Z] Created draft: drafts.jl-blog-paper-gastric-balloon-accepted-asmbs
[2026-05-21T17:52:28.336Z] Created draft: drafts.jl-blog-patient-support-center-webinar-recording
[2026-05-21T17:52:29.813Z] Created draft: drafts.jl-blog-pcp-bariatric-surgery-insurance-clearance
[2026-05-21T17:52:31.354Z] Created draft: drafts.jl-blog-phentermine-vs-glp-1-weight-loss
[2026-05-21T17:52:32.850Z] Created draft: drafts.jl-blog-phentermine-vs-glp-1s-lower-cost-weight-loss-options
[2026-05-21T17:52:34.377Z] Created draft: drafts.jl-blog-plant-based-protein
[2026-05-21T17:52:35.949Z] Created draft: drafts.jl-blog-plastics
[2026-05-21T17:52:37.520Z] Created draft: drafts.jl-blog-plenity-dosing-for-surgical-weight-loss-patients
[2026-05-21T17:52:38.903Z] Created draft: drafts.jl-blog-plenity
[2026-05-21T17:52:40.452Z] Created draft: drafts.jl-blog-portion-control
[2026-05-21T17:52:41.899Z] Created draft: drafts.jl-blog-portion-management
[2026-05-21T17:52:43.470Z] Created draft: drafts.jl-blog-post-op-bariatric-surgery-diet-video
[2026-05-21T17:52:44.908Z] Created draft: drafts.jl-blog-post-op-discharge-instructions
[2026-05-21T17:52:46.484Z] Created draft: drafts.jl-blog-potassium
[2026-05-21T17:52:48.008Z] Created draft: drafts.jl-blog-power-up-your-day-with-high-protein-snacks
[2026-05-21T17:52:49.579Z] Created draft: drafts.jl-blog-pre-holiday-weight-loss-orbera-gastric-balloon-special
[2026-05-21T17:52:50.948Z] Created draft: drafts.jl-blog-pre-op-ekg-requirements-for-journeylite-surgery-center
[2026-05-21T17:52:52.512Z] Created draft: drafts.jl-blog-pre-op-teaching-video
[2026-05-21T17:52:53.950Z] Created draft: drafts.jl-blog-pre-op-weight-loss
[2026-05-21T17:52:55.538Z] Created draft: drafts.jl-blog-pre-operative-cardiac-clearance
[2026-05-21T17:52:56.982Z] Created draft: drafts.jl-blog-protein-during-weight-loss
[2026-05-21T17:52:58.555Z] Created draft: drafts.jl-blog-protein-facts
[2026-05-21T17:53:00.064Z] Created draft: drafts.jl-blog-protein-supplement-ideas
[2026-05-21T17:53:01.638Z] Created draft: drafts.jl-blog-protein
[2026-05-21T17:53:03.014Z] Created draft: drafts.jl-blog-pureed-stage
[2026-05-21T17:53:04.586Z] Created draft: drafts.jl-blog-q1-patient-satisfaction-surveys
[2026-05-21T17:53:06.026Z] Created draft: drafts.jl-blog-q4-2019-satisfaction-surveys
[2026-05-21T17:53:07.602Z] Created draft: drafts.jl-blog-qsymia-mail-order-program
[2026-05-21T17:53:09.048Z] Created draft: drafts.jl-blog-qsymia-vs-qnexa-whats-the-diff
[2026-05-21T17:53:10.639Z] Created draft: drafts.jl-blog-quick-and-easy-meal-ideas-apps-plans-and-websites
[2026-05-21T17:53:12.123Z] Created draft: drafts.jl-blog-reactive-eating
[2026-05-21T17:53:13.697Z] Created draft: drafts.jl-blog-rebeca-gastric-sleeve-before-and-after
[2026-05-21T17:53:15.085Z] Created draft: drafts.jl-blog-rebeccas-vsg-before-and-after-story
[2026-05-21T17:53:16.664Z] Created draft: drafts.jl-blog-recipe-kalua-pig-in-a-slow-cooker
[2026-05-21T17:53:18.111Z] Created draft: drafts.jl-blog-required-weight-checks
[2026-05-21T17:53:19.687Z] Created draft: drafts.jl-blog-reset-diet-or-habit-refresh-why-quick-fixes-arent-the-answer-to-long-term-bariatric-success
[2026-05-21T17:53:21.144Z] Created draft: drafts.jl-blog-reshape-duo-gastric-balloon-at-journeylite
[2026-05-21T17:53:22.713Z] Created draft: drafts.jl-blog-reshape-gastric-balloon-2
[2026-05-21T17:53:24.183Z] Created draft: drafts.jl-blog-reshape-gastric-balloon-patient-testimonials
[2026-05-21T17:53:25.754Z] Created draft: drafts.jl-blog-reshape-gastric-balloon-success-story
[2026-05-21T17:53:27.749Z] Created draft: drafts.jl-blog-reshape-gastric-balloon
[2026-05-21T17:53:29.183Z] Created draft: drafts.jl-blog-reshape-infosession
[2026-05-21T17:53:30.844Z] Created draft: drafts.jl-blog-reshape-ready-the-new-reshape-gastric-balloon
[2026-05-21T17:53:32.199Z] Created draft: drafts.jl-blog-robin-gastric-bypass-success-story-journeylite-dr-augusta
[2026-05-21T17:53:33.780Z] Created draft: drafts.jl-blog-robins-vsg-before-and-after-story
[2026-05-21T17:53:35.215Z] Created draft: drafts.jl-blog-rosie-odonnell-update
[2026-05-21T17:53:36.809Z] Created draft: drafts.jl-blog-sauces
[2026-05-21T17:53:38.229Z] Created draft: drafts.jl-blog-saxenda-a-new-injectable-weight-loss-medication
[2026-05-21T17:53:39.912Z] Created draft: drafts.jl-blog-self-pay-gastric-sleeve-only-10000
[2026-05-21T17:53:41.289Z] Created draft: drafts.jl-blog-setting-goals-that-actually-stick-a-simple-honest-guide-to-starting-the-new-year-strong-part-2
[2026-05-21T17:53:42.867Z] Created draft: drafts.jl-blog-setting-goals-that-actually-stick-a-simple-honest-guide-to-starting-the-new-year-strong-part-3
[2026-05-21T17:53:44.305Z] Created draft: drafts.jl-blog-setting-goals-that-actually-stick-a-simple-honest-guide-to-starting-the-new-year-strong-part-4
[2026-05-21T17:53:45.883Z] Created draft: drafts.jl-blog-setting-goals-that-actually-stick-a-simple-honest-guide-to-starting-the-new-year-strong
[2026-05-21T17:53:47.313Z] Created draft: drafts.jl-blog-side-effects-of-reshape-gastric-balloon
[2026-05-21T17:53:48.904Z] Created draft: drafts.jl-blog-sips-sadi-lds-versus-sleeve-whats-the-difference
[2026-05-21T17:53:50.395Z] Created draft: drafts.jl-blog-sleep-apnea-cpap
[2026-05-21T17:53:51.976Z] Created draft: drafts.jl-blog-sleep
[2026-05-21T17:53:53.351Z] Created draft: drafts.jl-blog-sleeve-gastrectomy-is-a-less-invasive-option-for-patients-considering-surgical-weight-loss
[2026-05-21T17:53:54.926Z] Created draft: drafts.jl-blog-sleeve-success-story-candi
[2026-05-21T17:53:56.366Z] Created draft: drafts.jl-blog-soda-public-enemy-1
[2026-05-21T17:53:57.947Z] Created draft: drafts.jl-blog-soft-calorie-syndrome
[2026-05-21T17:53:59.411Z] Created draft: drafts.jl-blog-spatz-study
[2026-05-21T17:54:00.968Z] Created draft: drafts.jl-blog-stage-1-clear-liquid-diet
[2026-05-21T17:54:02.453Z] Created draft: drafts.jl-blog-stamping-out-diabetes-with-sleeve-gastrectomy
[2026-05-21T17:54:04.028Z] Created draft: drafts.jl-blog-staple-line-leaks-after-bariatric-surgery
[2026-05-21T17:54:05.426Z] Created draft: drafts.jl-blog-start-small-exercise-habit
[2026-05-21T17:54:06.999Z] Created draft: drafts.jl-blog-start-the-new-year-right-with-a-free-weight-loss-consultation
[2026-05-21T17:54:08.434Z] Created draft: drafts.jl-blog-starts-today
[2026-05-21T17:54:10.030Z] Created draft: drafts.jl-blog-step-out-of-the-winter-blues
[2026-05-21T17:54:11.464Z] Created draft: drafts.jl-blog-stretta-therapy
[2026-05-21T17:54:12.465Z] Created draft: drafts.jl-blog-study-shows-theres-no-such-thing-as-healthy-obesity
[2026-05-21T17:54:13.506Z] Created draft: drafts.jl-blog-sues-gastric-bypass-before-and-after-story
[2026-05-21T17:54:15.052Z] Created draft: drafts.jl-blog-sugary-drinks-linked-to-obesity
[2026-05-21T17:54:16.496Z] Created draft: drafts.jl-blog-supervised-diet
[2026-05-21T17:54:17.504Z] Created draft: drafts.jl-blog-support-group-building-lifelong-habits
[2026-05-21T17:54:18.509Z] Created draft: drafts.jl-blog-support-group-cooking-with-devon
[2026-05-21T17:54:20.086Z] Created draft: drafts.jl-blog-support-group-dietitian-panel
[2026-05-21T17:54:21.518Z] Created draft: drafts.jl-blog-support-group-dr-kurtis-martin
[2026-05-21T17:54:23.111Z] Created draft: drafts.jl-blog-support-group-exercise
[2026-05-21T17:54:24.538Z] Created draft: drafts.jl-blog-support-group-jan-2018
[2026-05-21T17:54:25.557Z] Created draft: drafts.jl-blog-support-group-july-14th-11am
[2026-05-21T17:54:26.571Z] Created draft: drafts.jl-blog-support-group-nky
[2026-05-21T17:54:28.144Z] Created draft: drafts.jl-blog-support-group-wednesday-9-27-2023
[2026-05-21T17:54:29.580Z] Created draft: drafts.jl-blog-support-group-wednesday-september-19th-5pm
[2026-05-21T17:54:31.163Z] Created draft: drafts.jl-blog-support-group-with-dr-jennifer-butterfield
[2026-05-21T17:54:32.599Z] Created draft: drafts.jl-blog-support
[2026-05-21T17:54:34.171Z] Created draft: drafts.jl-blog-surgery-in-dayton-in-2013
[2026-05-21T17:54:35.640Z] Created draft: drafts.jl-blog-surgery-post-op-diet-tips
[2026-05-21T17:54:37.203Z] Created draft: drafts.jl-blog-surgeryplus-transcarent-and-bariatric-surgery
[2026-05-21T17:54:38.654Z] Created draft: drafts.jl-blog-surgical-weight-loss
[2026-05-21T17:54:40.280Z] Created draft: drafts.jl-blog-sync-fitbit-jawbone-fatsecret-fast-track-patient-support-center
[2026-05-21T17:54:41.662Z] Created draft: drafts.jl-blog-test
[2026-05-21T17:54:43.241Z] Created draft: drafts.jl-blog-the-backyard-bbq
[2026-05-21T17:54:44.694Z] Created draft: drafts.jl-blog-the-blueprint-for-meal-structure-after-bariatric-surgery
[2026-05-21T17:54:46.289Z] Created draft: drafts.jl-blog-the-cost-effectiveness-of-gastric-sleeve-surgery-vs-a-lifetime-of-wegovy
[2026-05-21T17:54:47.708Z] Created draft: drafts.jl-blog-the-holidays-dont-define-you
[2026-05-21T17:54:49.281Z] Created draft: drafts.jl-blog-thiamine
[2026-05-21T17:54:50.737Z] Created draft: drafts.jl-blog-this-time-it-counts-weight-loss-surgery-success-stories
[2026-05-21T17:54:52.786Z] Created draft: drafts.jl-blog-tinas-gastric-sleeve-success-dr-james-augusta
[2026-05-21T17:54:54.357Z] Created draft: drafts.jl-blog-tips-for-eating-away-from-home
[2026-05-21T17:54:55.787Z] Created draft: drafts.jl-blog-tirzepatide-pricing
[2026-05-21T17:54:57.326Z] Created draft: drafts.jl-blog-track-weights-and-steps-by-texting-our-patient-support-center
[2026-05-21T17:54:58.802Z] Created draft: drafts.jl-blog-tracy-gastric-sleeve-before-and-after
[2026-05-21T17:55:00.469Z] Created draft: drafts.jl-blog-transform-your-weight-loss-journey-with-the-spatz3-adjustable-gastric-balloon
[2026-05-21T17:55:01.913Z] Created draft: drafts.jl-blog-turkey-legs
[2026-05-21T17:55:03.359Z] Created draft: drafts.jl-blog-type-2-diabetes-medicare
[2026-05-21T17:55:04.877Z] Created draft: drafts.jl-blog-understanding-hair-loss-after-bariatric-surgery
[2026-05-21T17:55:06.418Z] Created draft: drafts.jl-blog-understanding-your-metabolism-after-bariatric-surgery
[2026-05-21T17:55:07.885Z] Created draft: drafts.jl-blog-unlock-your-weight-loss-potential-with-journeylites-glp-1-program
[2026-05-21T17:55:09.408Z] Created draft: drafts.jl-blog-unprecedented-expansion-for-coverage-of-surgical-weight-loss-at-cleveland-clinic-health-system
[2026-05-21T17:55:10.894Z] Created draft: drafts.jl-blog-verify
[2026-05-21T17:55:12.425Z] Created draft: drafts.jl-blog-vitamin-a
[2026-05-21T17:55:13.913Z] Created draft: drafts.jl-blog-vitamin-b12
[2026-05-21T17:55:15.439Z] Created draft: drafts.jl-blog-vitamin-b3-niacin
[2026-05-21T17:55:16.943Z] Created draft: drafts.jl-blog-vitamin-b6-pyridoxine
[2026-05-21T17:55:18.475Z] Created draft: drafts.jl-blog-vitamin-b9-folic-acid
[2026-05-21T17:55:20.047Z] Created draft: drafts.jl-blog-vitamin-c-food-sources
[2026-05-21T17:55:21.473Z] Created draft: drafts.jl-blog-vitamin-d-after-bariatric-surgery
[2026-05-21T17:55:22.969Z] Created draft: drafts.jl-blog-vitamin-d
[2026-05-21T17:55:24.490Z] Created draft: drafts.jl-blog-vitamin-e
[2026-05-21T17:55:25.996Z] Created draft: drafts.jl-blog-vitamin-k
[2026-05-21T17:55:27.506Z] Created draft: drafts.jl-blog-vitamin-supplementation-for-gastric-band-patients
[2026-05-21T17:55:29.014Z] Created draft: drafts.jl-blog-vitamins-after-weight-loss-surgery-90-days-and-beyond
[2026-05-21T17:55:30.535Z] Created draft: drafts.jl-blog-vitamins
[2026-05-21T17:55:32.197Z] Created draft: drafts.jl-blog-walking-for-weight-loss
[2026-05-21T17:55:33.546Z] Created draft: drafts.jl-blog-watch-our-reshape-gastric-balloon-news-segment-from-local12
[2026-05-21T17:55:35.047Z] Created draft: drafts.jl-blog-wegovy
[2026-05-21T17:55:36.568Z] Created draft: drafts.jl-blog-weight-loss-medications-after-phentermine
[2026-05-21T17:55:38.055Z] Created draft: drafts.jl-blog-weight-loss-pill-turns-into-gastric-balloon-when-swallowed
[2026-05-21T17:55:39.586Z] Created draft: drafts.jl-blog-weight-loss-surgery-and-diabetes-new-study-shows-surgery-better-than-diet-and-exercise
[2026-05-21T17:55:41.084Z] Created draft: drafts.jl-blog-weight-loss-surgery-and-hair-loss
[2026-05-21T17:55:42.604Z] Created draft: drafts.jl-blog-weight-loss-surgery-cuts-diabetes-risk-by-78
[2026-05-21T17:55:44.164Z] Created draft: drafts.jl-blog-weight-loss-surgery-in-low-bmi-patients
[2026-05-21T17:55:45.631Z] Created draft: drafts.jl-blog-weight-loss-surgery-indiana
[2026-05-21T17:55:47.122Z] Created draft: drafts.jl-blog-weight-loss-surgery-indianapolis
[2026-05-21T17:55:48.643Z] Created draft: drafts.jl-blog-weight-loss-surgery-now-recommended-type-2-diabetes
[2026-05-21T17:55:50.161Z] Created draft: drafts.jl-blog-weight-loss-surgery-requirements-explained
[2026-05-21T17:55:51.662Z] Created draft: drafts.jl-blog-weight-loss-surgery-reverses-diabetes
[2026-05-21T17:55:53.158Z] Created draft: drafts.jl-blog-weight-loss-surgery-safer-than-previously-thought
[2026-05-21T17:55:54.689Z] Created draft: drafts.jl-blog-weight-loss-surgery-vs-glp-1-receptor-agonists-which-is-better
[2026-05-21T17:55:56.223Z] Created draft: drafts.jl-blog-weight-stalls-after-bariatric-surgery
[2026-05-21T17:55:57.909Z] Created draft: drafts.jl-blog-welcome-new-site
[2026-05-21T17:55:59.203Z] Created draft: drafts.jl-blog-what-really-triggers-nighttime-cravings
[2026-05-21T17:56:00.735Z] Created draft: drafts.jl-blog-what-to-do-after-your-gastric-balloon
[2026-05-21T17:56:02.217Z] Created draft: drafts.jl-blog-whats-cooking-kitchen-bacon-wrapped-guacamole-stuffed-chicken-turnip-chips
[2026-05-21T17:56:03.744Z] Created draft: drafts.jl-blog-whats-cooking-kitchen-honey-cayenne-asparagus-scramble
[2026-05-21T17:56:05.241Z] Created draft: drafts.jl-blog-whats-cooking-kitchen-low-carb-eggs-purgatory-shakshouka
[2026-05-21T17:56:06.771Z] Created draft: drafts.jl-blog-whats-the-deal-with-robotic-surgery
[2026-05-21T17:56:08.278Z] Created draft: drafts.jl-blog-whats-the-scoop-on-qsymia
[2026-05-21T17:56:09.855Z] Created draft: drafts.jl-blog-why-bariatric-vitamins-are-a-must-have-after-weight-loss-surgery
[2026-05-21T17:56:11.303Z] Created draft: drafts.jl-blog-why-surgery-delivers-lasting-weight-loss-when-glp-1s-dont
[2026-05-21T17:56:12.807Z] Created draft: drafts.jl-blog-why-weight-loss-surgery-can-be-a-problem-after-nissen-fundoplication
[2026-05-21T17:56:14.333Z] Created draft: drafts.jl-blog-why-you-need-a-pre-op-diet-before-bariatric-surgery-key-benefits-what-to-expect
[2026-05-21T17:56:16.328Z] Created draft: drafts.jl-blog-willpower-or-decision-fatigue
[2026-05-21T17:56:17.842Z] Created draft: drafts.jl-blog-winter-medical-weight-loss-specials
[2026-05-21T17:56:19.337Z] Created draft: drafts.jl-blog-your-prescriptions-have-been-sent
[2026-05-21T17:56:20.862Z] Created draft: drafts.jl-blog-youtube-support-group-stream-whats-new-market-630pm-tonight-727
[2026-05-21T17:56:22.435Z] Created draft: drafts.jl-blog-zepbound-dosing-and-injection-instructions
[2026-05-21T17:56:23.883Z] Created draft: drafts.jl-blog-zepbound-no-longer-in-shortage-what-this-means-for-compounded-tirzepatide
[2026-05-21T17:56:25.371Z] Created draft: drafts.jl-blog-zepbound-now-prescribing-at-journeylite
[2026-05-21T17:56:26.896Z] Created draft: drafts.jl-blog-zepbound-tirzepatide-a-new-injectable-fda-approved-weight-loss-drug
[2026-05-21T17:56:28.393Z] Created draft: drafts.jl-blog-zepbound-versus-wegovy-zepbound-tirzepatide-superior-to-wegovy-semaglutide-in-early-study
[2026-05-21T17:56:29.911Z] Created draft: drafts.jl-blog-zinc
[2026-05-21T17:56:29.920Z] Import complete. Report: /Users/silascurry/Documents/GitHub/journey-lite/migration/journeylite-blog/reports/import-report.json
[2026-05-21T17:56:29.920Z] Created: 446 | Updated: 0 | Skipped: 0 | Failed: 5
